SMILES,Solubility
COCCOCCO[Si](CCCOCC1CO1)(OCCOCCOC)OCCOCCOC,1.5823133383
O=C1CCCO1,1.0650472922
FC(F)=C(F)OC(F)(F)C(F)(F)F,-4.9542967929
Clc1cccc2Oc3ccccc3Oc12,-5.7196
CC(C)CC1(C)OCC(CO)O1,-0.7059803773000001
[Y],-4.8349877189
CCC(CC)COC(=O)N[S](N)(=O)=O,-1.7487
S=C(Nc1ccccc1)Nc2ccccc2,-3.9716884266
Cc1cc(C)c(C)c(C)c1C,-3.9807
COc1ccc(C=O)cc1,-1.5016
NC1=C(C=NC2=C(O)C=CC=C2)C=CC=C1,-3.64
Cc1ccccc1Cc2ccccc2,-4.6925039386
NC1=NC(=O)N(C=C1)C2OC(CO[P](O)(O)=O)C(O)C2O,-1.1987753523
CN(C(N)=O)c1ccccc1C,-0.4032
CCOC(=O)N(c1ccccc1)c2ccccc2,-3.9692395593
CCCCCCCCCc1ccc(OCC(O)=O)cc1,-3.8425967597
COC(=O)OC1=CC=C(NC(C)=O)C=C1,-1.69
OC1=CC=CC(=C1)N=C=S,-1.99
CN(C)c1ccc(C=O)cc1,-2.2827688499
OC(=O)C(Br)=C(Br)I,-1.0197
CCOC(=O)C1=C(COCCN2C(=O)c3ccccc3C2=O)NC(=C(C1c4ccccc4Cl)C(=O)OC)C,-4.5011269518
O=C1NNC(=O)C=C1,-1.2714
OCCc1ccccc1,-0.7859239136
OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O,-0.8167
Clc1c(Cl)c(Cl)c2C3=Nc4cccc5cccc(N3C(=O)c2c1Cl)c45,-7.1336144776
O=C1CCCCC1C2=CCCCC2,-2.774
CN1CC2CC1CN2C3=CC4=C(C=C3F)C(=O)C(=CN4C5CC5)C(O)=O,-2.9
COC1=CC2=C(N)N=C(N=C2C(=C1OC)OC)N3CCN(CC3)C(=O)OCC(C)(C)O,-3.64
CNC(=O)C1=CC=CC(NCC(=O)NCCC2=CC(OC)=C(OC)C=C2)=C1,-1.85
CCCBr,-1.7107562487
CC(O)CC=O,1.055
COC(=O)C(CC=C)(CC=C)C(=O)NC(N)=O,-2.17
Clc1cc(Cl)c(c(Cl)c1)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,-9.48
N[S](=O)(=O)C1=CC=C(NC2=CC=NC(=N2)NC(=O)N[S](=O)(=O)C3=CC=C(Cl)C=C3)C=C1,-4.0
CCC(=O)OC(CC1=CC=CC=C1)(C(C)CN(C)C)C2=CC=CC=C2,-2.61
CCOc1snc(n1)C(Cl)(Cl)Cl,-3.3254
Oc1cc(O)c(c(O)c1)C(=O)c2ccccc2,-1.8708
Oc1c(Br)c2ccccc2nc1C3C(=O)c4ccccc4C3=O,-4.8670972664
CCc1nc2ncnc(O)c2nc1CC,-1.9122
OC(=O)COC1CCCC1,-0.8471
CNC(=O)Oc1ccccc1C(C)C,-2.6841
Cc1cc(C)cc(C)c1,-3.382657059
COC(=O)C1=CC(O)=C(OC)C(O)=C1,-1.6
CC(C)(C)N(Sc1sc2ccccc2n1)Sc3sc4ccccc4n3,-8.3629378574
Clc1ccc(Cl)c(Cl)c1,-3.7024520783
NC1=NC2=C([NH]1)N=C(N)N=C2N,-1.52
Cc1ccc(Nc2cc(C(O)=O)c(Nc3ccc(C)cc3)cc2C(O)=O)cc1,-5.0705134819
CCC(C)C=O,-0.8212312637000001
N[C@@H](CSC(/Cl)=C/Cl)C(O)=O,-1.4895
CC1=CC=CC(=C1C(O)=O)O,-2.04
CCCC[NH+](C)C,-0.6670324644
CC1=NC(=O)C(=C(NCC2=CN=CC=C2)N1)C#N,-2.35
CCCCOCCOC(=O)CCCCC(=O)OCCOCCCC,-4.9587331394
OC(=O)CCC1=NC(=C(O1)C2=CC=CC=C2)C3=CC=CC=C3,-2.24
CCO,1.2336682179
OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1,-2.8092
CCOC(=O)C1=CC=CC=C1[S](=O)(=O)NC(=O)NC2=NC(=CC(=N2)OC)Cl,-4.58
CC(C)CC(NC(=O)CNC(=O)CN)C(=O)O,-0.11
CCOC(C)=O,-0.025404461
CCCCCCOC1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,-0.6586987459
CCCC1CCC(CC1)c2ccc(cc2)c3ccc(CC)cc3,-7.1853905644000005
CCCCCCCOC(=O)C1=CC(I)=C(O)C=C1,-4.56
CC(=O)OC1C2C(CC(C)C3C=CC(=O)C31C)OC(=O)C2C,-2.19
CN(C)C(=O)C(c1ccccc1)c2ccccc2,-2.98
CC1(C)OC2(C)CCC1CC2=O,-0.9249
COC(=O)C1(CC1)[S](=O)(=O)c2ccc(Br)cc2,-3.6703
NC(=O)c1cccc(c1)[S](N)(=O)=O,-2.1554
CCCCCCCC(C(O)=O)C(O)=O,-2.0411
CCC(C)C(N)C(=O)OCCOC(=O)C(C)C1=CC2=CC=C(OC)C=C2C=C1,-3.82
CCCO[P](=O)(OCCC)OCCC,-1.5412
Oc1ccc2cc(O)ccc2c1,-2.205
CC1=C(C)C(=C(C)C(=C1C)C)C,-5.23
CC1CCC(=C(C1)NO)N=O,-1.6622
c1cc(C)ccc1C(C)C,-3.77
FC(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C1(F)F,-7.602120788300001
CCN1C=C(C(=O)O)C(=O)C2=C1C=C1OCOC1=C2,-4.38
CO\N=C(/C)c1cccc(Oc2nc(OC)cc(OC)n2)c1C(=O)OC,-3.6037
CCC(O)CN(CC(O)CC)CC(O)CC,-0.5229
OCC(O)COc1ccc(Cl)cc1,-1.3067
C1=CC(=O)C=C2CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C3(F)C12C,-3.77
O[P](O)(=O)CN(CCCCCCN(C[P](O)(O)=O)C[P](O)(O)=O)C[P](O)(O)=O,-1.5161
OC(=O)C1(O)c2ccccc2c3ccc(Cl)cc13,-4.1610000000000005
CCOc1nsc(N)n1,-0.6514
CCCCO[P](=O)(OCCCC)Oc1ccccc1,-3.4746
C[S](=O)(=O)C1=CC=C(C=C1)C(O)C(CO)NC(=O)C(Cl)Cl,-2.15
OC(=O)CC1(CC(O)=O)OCOC1=O,-0.611
Clc1nc(Cl)nc(Nc2ccccc2Cl)n1,-4.5371
CCCCN1C=CC(=NC1=O)N[S](=O)(=O)C2=CC=C(N)C=C2,-3.09
C[C@@H]1CO1,0.8380333836
CCCc1ccc(O)cc1,-2.0276
[NH3+][C@H]1CCCC[C@H]1[NH3+],0.8890064826
C1=NC2=C(N=C1)N=CN=C2,0.02
CCCOC1=CC(=O)C2(OC3=C(C2=O)C(OC)=CC(OC)=C3Cl)C(C)C1,-5.22
CCCCCCCCCCCCCCCCCCNC(=O)NCCCNC(=O)NCCCCCCCCCCCCCCCCCC,-5.8229189425
OC(=O)CC(C)(C(=O)O)C(C)(C)C(=O)O,-0.29
OC1=CC2=C(C(=C1)O)C(=O)C=C(O2)C3=CC(=C(O)C=C3)O,-3.61
CC(C)(c1ccc(O)cc1)c2ccc(O)cc2,-2.8799222949
S=[P](Oc1ccccc1)(Oc2ccccc2)Oc3ccccc3,-6.9546943469
O=C1NC(=CC=N1)NC(=O)c2ccccc2,-5.1596802151
CC(OC1=CC=C(OC2=C(Cl)C=C(Cl)C=C2)C=C1)C(O)=O,-5.04
CC[S](=O)(=O)C(C)(CO)[S](=O)(=O)CC,-0.1653
Sc1ccccc1,-2.1204
OC(=O)C1=C/C(C=CC1=O)=N/Nc2ccccc2,-3.0559
CC(=C)CO,0.4298
ClC=C,-1.36
CCN(CCO)C(=O)COC(=O)C1=CC=CC=C1,-1.37
CC1(C)N(Cl)C(=O)N(Cl)C1=O,-2.5955
C=COC1CCCCC1,-2.5825419737
CCOC(=S)SC(CC(N)=O)C(=O)O,-1.7
OC1(CCCCC1)C(=O)c2ccccc2,-2.6647801935
CCCCCCCCCCC(C(O)=O)C(O)=O,-3.99
OCC1OC(O)(CO)C(O)C1O,0.64
CCCC(=O)OC[N]1C=NC2=C1C(=O)N(C)C(=O)N2C,-1.86
CC(C)c1ccccc1C,-3.7606
Clc1ccccc1Cl,-3.0533857998
CCCCCCCCN(C)N=NC1=CC=C(C(=O)O)C=C1,-3.77
C1COCCN1,1.0599
CC1=NC2=C(N=CN=C2)N=C1C,-0.46
FC(Cl)(Cl)Cl,-2.0965
ClC1=CC2=C(C(=C1Cl)Cl)C3=C(O2)C(=C(Cl)C(=C3)Cl)Cl,-10.3
COc1cc(\C=C\C)ccc1O,-2.3647374971
OC(=O)c1cccc(I)c1,-3.2706
CC(C)COC(=O)[C@@H](C)O,-0.4128573351
NC(=O)c1cc(Cl)cc(Cl)c1N,-2.0814
S=C1Nc2ccccc2O1,-2.1795
OC(=O)c1sccc1,-1.2327
O=C1Nc2ccccc2N1,-2.3927519971
Clc1c(Cl)c(Cl)c2nccnc2c1Cl,-5.428
CC1=C2C=CC3=C(C=CC=C3)C2=CC4=C1CCCC4,-6.75
c1ccc2c(c1)c3ccc4ccc5cccc6cc2c3c4c56,-9.1627
CCCCC/C=C/CC(CC(O)=O)C(O)=O,-2.4042405739
C=CCC1=CC=C2C=NC=NC2=C1O,-3.62
Fc1cc2OCC(=O)N(CC#C)c2cc1N3C(=O)C4=C(CCCC4)C3=O,-5.2966
CCCCCCOC(=O)C1=CC(I)=C(O)C=C1,-4.43
NC(Cc1ccccc1)=CC(=O)[C@@H](Cc2ccccc2)N(Cc3ccccc3)Cc4ccccc4,-7.6633437338
O=[Mn]=O,-6.1610484037
CCN1C=C(C(=O)OCOC(=O)C(C)C)C(=O)C2=C1N=C(C)C=C2,-3.02
Cc1ccccc1N,-0.8539252345
CCCCCCCCC1(CC)C(=O)NC(=O)NC1=O,-3.94
COc1ccc2nccc(C(=O)C3CC4CCN3CC4C=C)c2c1,-5.0313
[Nd],-7.0799044677
CC(C)C(=O)OC(C)(CCC=C(C)C)C=C,-4.8105849842
CCCCCCCCCCCCO,-4.9847464515
CCCN(CCC)C1=C(C=C(C=C1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,-6.05
COc1ccccc1NC(=O)C(N=Nc2ccc(cc2Cl)c3ccc(N=NC(C(C)=O)C(=O)Nc4ccccc4OC)c(Cl)c3)C(C)=O,-8.4235961938
CC1OC(CC(O)C1O)OC2C(O)CC(OC2C)OC3C(O)CC(OC3C)OC4CCC5(C)C(CCC6C5CCC7(C)C(CCC67O)C8=CC(=O)OC8)C4,-5.29
O[S](=O)(=O)c1ccccc1,0.8489070931
CC(C)c1cc(Cl)c(C)cc1O,-2.2664
COc1ccc(O)c(c1)[N+]([O-])=O,-2.8409
CCC(C)C(C)(COC(N)=O)COC(N)=O,-2.366
CN[S]#CNCO,-0.0798
CCCCCCC(O)CCCCCCCCCCC(O)=O,-5.4883700889
[O-][N+](=O)c1cc(Cl)c(N=Nc2ccc(cc2)N(CCC#N)CCC#N)c(Cl)c1,-7.115252612100001
OC(=O)C1=C(Br)C=CC=C1,-2.05
CC(C(O)=O)C(C)(C)CCC(O)=O,-1.5265
COCCOC,1.0451691789
CCOC(C)CCO,-0.3736
Cc1cc(O)ccc1Cl,-1.5704
COc1cccc(Cl)c1Cl,-3.309
OCC1OC(=O)C(O)C(O)C1O,0.5201
C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@@]4(C)[C@H]3C(O)CC4=O,-2.2130969417
O=C(OC(C1C(C2(CC(O)(C3=C)CC4)C3)C(=O)O)(C24)C=CC5O)C15C,-1.84
O=C1OC(=Nc2ccccc12)c3ccc(cc3)C4=Nc5ccccc5C(=O)O4,-6.5170402935
CC(=O)OC(C)=O,0.0702
CCN(C(N)=O)C1=CC=C(OC)C=C1,-1.27
Cc1cccc(C)c1C,-3.2037
Nc1ccc(O[P](=S)(Oc2ccc(N)cc2)Oc3ccc(N)cc3)cc1,-5.3094071365
CC(O)C1C(=O)N2C(C(=O)O)=C(SCC(=N)N(C)C)C(C)C12,-0.28
CCC(C)C(N)C(=O)OCCCCOC(=O)C(C)C1=CC2=CC=C(OC)C=C2C=C1,-4.52
CC(=O)c1ccc2ccccc2c1,-2.7964187192
ClC1=CC(=C(Cl)C(=C1Cl)Cl)C2=CC(=C(Cl)C(=C2Cl)Cl)Cl,-9.16
CC(=O)CCc1ccc(O)cc1,-1.5520409413
COc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-3.085
CNC(=O)Oc1cccc(N=CN(C)C)c1,-2.34
CCO[P](=O)(OCC)Oc1cc(C)[nH]n1,-2.3696
CC(C)(S)[C@@H](N)C(O)=O,-0.1285
Cc1cc(C)nc(C)c1,-0.5394
Cc1cc(N)ccc1N,-0.5071845321
O[S](=O)(=O)OCCOc1ccc(Cl)cc1Cl,-0.0601
CC(C)OC(C)C,-1.5165927583
CO[P](=S)(OC)SCN1N=NC2=CC=CC=C2C1=O,-4.04
CCNc1nc(N)nc(Cl)n1,-2.4135
COc1ccccc1O,-0.8221
Nc1ccc(N)c2C(=O)c3c(N)ccc(N)c3C(=O)c12,-6.9515
CCO/N=C(OC(=O)C1=CC=CC=C1)/C2=C(OC)C(=CC=C2OC)Cl,-4.08
S=C1NC2=C(C=N1)N=CC=N2,-2.68
C[C@H]([C@H](C)C([O-])=O)C([O-])=O,-0.688
CCOc1ccc(NC(=O)CO)cc1,-2.1058
CCCCC(NC(C)=O)C(O)=O,-0.6823
O=C(CC#N)Nc1ccccc1,-2.7275
CC(C)CCCCCO,-2.3038
OCCOCCOCCCNc1ccc(NCCCOCCOCCO)c2C(=O)c3ccccc3C(=O)c12,0.0571886956
CC(C)c1ccc(C=O)cc1,-2.7852565821
CC(C)N(C(=O)CO)c1ccc(F)cc1,-1.1786398993
Clc1cc(c(Cl)c(Cl)c1Cl)c2c(Cl)cccc2Cl,-8.13
OC(C(O)=O)C(Cl)(Cl)Cl,0.36
OC1=CC(=CC(=C1)O)O,-1.05
BrCCBr,-1.68
COc1cc2N3C4[C@@H]5C(CC3=O)OCC=C6CN7CC[C@]4([C@@H]7C[C@H]56)c2cc1OC,-2.0909
Clc1ccc(c(Cl)c1Cl)c2c(Cl)c(Cl)cc(Cl)c2Cl,-8.42
C[C@@H](Oc1ccc(Oc2ccc(cn2)C(F)(F)F)cc1)C(O)=O,-2.6227956692
Brc1ccc(Br)c(C=C)c1,-4.5787304077
ClC1=C(Cl)C=C(OC2=C(Cl)C(=C(Cl)C(=C2Cl)Cl)Cl)C(=C1)Cl,-10.1
CCSC(=S)N[C@@H](C)C(O)=O,-0.9613
ClC(Cl)C(=O)NC1=C(Cl)C(=O)c2ccccc2C1=O,-5.0261
CCCCCCC(O)CCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCC(O)CCCCCC)OC(=O)CCCCCCCCCCC(O)CCCCCC,-7.273925855599999
CC(C)(c1cc(Br)c(OCC2CO2)c(Br)c1)c3cc(Br)c(OCC4CO4)c(Br)c3,-7.3953018986
ClC(Cl)(Cl)C(=O)C(Cl)(Cl)Cl,-1.1797979201
O=C1OC(=O)C=C1,0.6181158071
NC1=NC2=C(N=C[NH]2)C(=N1)N,-1.8
CN(C)c1ccc(cc1)C(O)=O,-3.3979
CCOC(=O)CCCCCC(=O)OCC,-2.0408
Nc1cc(ccc1C(O)=O)[S](O)(=O)=O,-1.3156745209
COc1ncnc2nccnc12,-1.113
c1ccccc1CN,-1.53
OC1(C(=O)NC(=O)NC1=O)C2(O)C(=O)NC(=O)NC2=O,-1.9942
CO[SiH](CC1CCCCC1)OC,-3.0959725365
CCCCOC(=O)C=C,-1.8773408513
CC(=O)OCC(=O)C1(O)C(CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C)OC(C)=O,-4.13
NC(=O)NCc1ccccc1,-0.9462
CCCCC1=CC=C(C=C1)C(O)=O,-3.08
Clc1ccc(Oc2ccccc2)cc1Cl,-4.7206
NC(Nc1ccccc1)=Nc2ccccc2,-2.1575163863
CN(C)c1nc(nc(n1)N(C)C)N(C)C,-3.3638
OC(=O)CC1NC(=O)NC1=O,-1.1517
CCNC(CC)C(O)=O,-0.4189
CC(C)c1ccc(C)c2ccc(C)c2c1,-5.4752
CC(=O)CC(c1ccc(Cl)cc1)C2=C(O)Oc3ccccc3C2=O,-5.836
NC(=O)C(F)(F)F,-1.4850227408
Cc1ccc(O)c(c1)C(C)(C)C,-2.6917536232
CNCC(O)=O,0.5273
CNC1CCC(C2=CC(=C(Cl)C=C2)Cl)C3=C1C=CC=C3,-5.23
COC1=C(O)C2=C(CC3C4C=CC(=O)CC24CCN3C)C=C1,-1.87
OC(=O)C1=CC=CC=C1NC2=CC(=CC=C2)[N+]([O-])=O,-6.43
CCCCC(=O)O[C@@]1([C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)CO,-4.7101
CC(C)CCCC(C)CCCC(C)CCCC(C)=O,-5.4746775177
NC(N)=Nc1sc2ccccc2n1,-2.4412
COCCNC(=O)C(NC(=O)C(CC(O)C(CC1=CC=CC=C1)NC(=O)OC(C)(C)C)CC2=CC(=C(OC)C(=C2)OC)OC)C(C)C,-4.0
CC1(N)CN(C2=C(F)C3=C(C(=O)C(C(=O)O)=CN3C3CC3)C(N)=C2F)C1,-4.38
CC1C(N)CN1C1=C(F)C2=C(C=C1F)C(=O)C(C(=O)O)=CN2C1CC1,-4.17
CC(C)C(=O)OCC1OC(CC1O)N2C=C(I)C(=O)NC2=O,-2.76
ON(c1ccccc1)C(=O)c2cccc3ccccc23,-3.9433
CN(C)C(=O)NC[C@@]1(C)C[C@@H](CC(C)(C)C1)NC(=O)N(C)C,-1.8938187529
CCC(C)c1ccc(O)cc1,-2.1945
Cc1cc2ccccc2c3ccc4ccccc4c13,-6.5920000000000005
CCCCC(CC)C(=O)OOC(C)(C)CCC(C)(C)OOC(=O)C(CC)CCCC,-7.188496044500001
CCN(CC)C(=O)CN1C=C(Br)C(=O)C(Br)=C1,-2.31
[NH3+][C@@H](C([O-])=O)c1ccccc1,-1.5082784056999998
CN=C(NCCSCc1nc[nH]c1C)NC#N,-1.4298
CCOc1ccccc1NC(=O)C(=O)Nc2ccccc2CC,-6.0175466725
OC(=O)CCC(=O)c1ccc2ccccc2c1,-3.8533
CCCCCCCCOC(=O)C1=CC(Cl)=C(O)C=C1,-4.38
Oc1c(Cl)ccc(Cl)c1Cl,-2.6422
COC1=CC2=C(C=C1OC)C(=NC=N2)N3CCN(CC3)C(=O)NC4=CC=C(C=C4)[N+]([O-])=O,-6.95
CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,-1.2298
CCc1cnc(C2=NC(C)(C(C)C)C(=O)N2)c(c1)C(O)=O,-2.3153
N#Cc1ccc(C=Cc2ccc(cc2)C=Cc3cccc(c3)C#N)cc1,-8.123728845599999
N#CCCN(CCC#N)C(CC1=CC=C(O)C=C1)C(=O)O,-1.68
CCC(C)(C)NC(N)=O,-1.0142
CCCCCC(=O)OC[N]1C=NC2=C1C(=O)N(C)C(=O)N2C,-2.64
COC1=CC2=C(C=C1)C1=C(N2)C(C)=NC=C1,-4.48
CC(=O)c1ccc(O)c(c1)C([O-])=O,-2.2304
CC(CC(=O)NC1=CC=CC=C1)C(=O)O,0.39
CN(C)NC(=N)N1CC2=CC=CC3=CC=CC(=C32)C1,-1.07
OC4=C(C1CCC(CC1)c2ccc(Cl)cc2)C(=O)c3ccccc3C4=O,-5.931
ClCC(Cl)C(Cl)=C,-2.4244542069
Cc1ccc(Nc2nc(Nc3ccc(C)cc3)c(C#N)c(C)c2N=Nc4ccccc4C(F)(F)F)cc1,-7.7171571443
[Be],-7.2558511787
C[C@@H](C[C@H](c1cc(C2CCCCC2)c(O)cc1C)c3cc(C4CCCCC4)c(O)cc3C)c5cc(C6CCCCC6)c(O)cc5C,-7.396502026799999
OC(=O)c1cccc(c1C(O)=O)[N+]([O-])=O,-1.0214
CC(C)CC(C(=O)O)N(CCC#N)CCC#N,-1.14
CCC12CCC3C(CCC4=CC(=O)CCC34)C1CCC2(O)C#C,-5.19
OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CC(O)=O,-2.7667755992000003
C1CCCNCC1,-0.49
CC(CCC(=O)O)C1CCC2C3CC(O)C4CC(O)CCC4(C)C3CCC12C,-4.82
CCCC(C)(C)O,-0.4988
O=C1CCO1,0.7104893861
C[Si](C)(C)C,-3.6533405182
CCCS,-1.6021
CC(=C)[C@@H]1[C@H]2OC(=O)[C@@H]1[C@]3(O)[C@H]4O[C@H]4[C@]5(CO5)[C@]3(C)[C@@H]2O,-1.19
CC(O)c1ccccc1,-1.7969
CC1=CC(=O)OC2=C1C=C(C)C1=C2C2=C(CCCC2)O1,-5.09
O=[P](OCc1ccccc1)(OCc2ccccc2)O[P](=O)(OCc3ccccc3)OCc4ccccc4,-7.2540426772
CC(C)OC(=O)c1cccc(c1C([O-])=O)[N+]([O-])=O,-2.3466
CC12CC(O)C3C(CCC4=CC(=O)C=CC34C)C1CC(O)C2(O)C(=O)CO,-2.6645485391
NS(=O)(=O)C1=C(Cl)C=C(NCC2=CC=CO2)C(C(=O)O)=C1,-3.83
CC1CC(=CC(C)C1CO)C,-2.3711973931
CC1(C)CC(O)CC(C)(C)N1[O],0.5627035438
Nc1sc2cccc(O)c2n1,-1.9196
CC(C)(C)c1cc(CCC(=O)OCCSCCOC(=O)CCc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)cc(c1O)C(C)(C)C,-5.8081724723
CC(C)CC(N)C(=O)NC(CC(C)C)C(=O)O,-0.69
CN(C)CC\C=C/1C2=C(SC3=C1C=C(Cl)C=C3)C=CC=C2,-5.87
COC(=O)OC,0.1852603514
O[P](O)(=O)CCCl,0.8401
CC[C@H](C)[C@H](N)C(O)=O,-0.5029538568
CCOC(=O)C(C)C1=CC2=CC=C(OC)C=C2C=C1,-5.24
COc1nsc(N)n1,-1.2427
CCN2c1ccccc1N(C)C(=O)c3ccccc23 ,-4.749
CN(C)C(=S)SC(=S)N(C)C,-2.8302990647
COC(=O)C1=C(C)NC(=C(C1c2ccccc2N(=O)=O)C(=O)OC)C ,-4.76
CCOC(=O)C1(C)OC(=O)N(C1=O)c2cc(Cl)cc(Cl)c2,-5.2203
C/C1CCCCC1\C,-4.3
c1ccc2C(=O)N=C(c3ccccc3)Oc2c1,-4.61
CC(C)=CCC\C(C)=C/CO,-2.3206011661000003
COc1ccsc1CN(C(=O)CCl)c2c(C)cccc2C,-4.4689
Nc1cccc(c1)C(O)=O,-1.3663
CCOC(=O)C1=CNC(=S)NC1=O,-2.0985
CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,-4.43
NC1=NC(=O)NC2=C1N=CC=N2,-3.36
CC(C)C(O)(c1ccc(OC(F)(F)F)cc1)c2cncnc2,-3.4377
N(c(c(S1)cc(c2)C)c2)=C1c(ccc(N)c3)c3,-3.68
OC(=O)c1ccccc1C(O)=O,-1.4245732761
Clc1ccccc1Br,-3.2030000000000003
ClC1=CC=C(C2=CC(=C(Cl)C(=C2)Cl)Cl)C(=C1Cl)Cl,-9.1
c1cc2ccc3ccc4ccc5cccc6c(c1)c2c3c4c56,-9.0265
Clc1ccc2cc(Cl)c(Cl)cc2c1,-7.1419
NNc1cccc(c1)[S](O)(=O)=O,-0.8275
C[S](F)(=O)=O,-0.5145
S(c1ccccc1)c2ccccc2,-4.3606078686
Brc1ccc2Nc3ccccc3Sc2c1,-6.1119
CCCCCC(O)/C=C/C1C(O)CC(=O)C1C\C=C\CCCC(O)=O,-2.47
CC(C)(C)CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC12C,-5.5111
CCCC1(CC)C(=O)NC(=O)NC1=O,-1.49
CCCCCCCC(OC)OC,-2.9180054187
CC(C)(O)C#N,1.07
Clc1ccc(cc1Cl)c2cc(Cl)c(Cl)c(Cl)c2Cl,-7.8306
CCc1ccncc1,-0.0006
CC(=O)CC(C)(C)O,0.9349
COC(=O)[C@@H](C)N(C(=O)c1ccccc1)c2ccc(F)c(Cl)c2,-4.3219
CN(C)CCOC(c1ccccc1)c1ccccc1,-2.95
CC(=C)C(N)=O,0.3753911904
CC(C)Cc1[nH]ccn1,-1.0488
CN(N=O)C(N)=O,-0.8548
[O-][N+](=O)c1cc(ccc1Nc2ccccc2)[S](=O)(=O)Nc3ccccc3,-6.269
CC1=C(NC2=CC=CC=C2C(O)=O)C=CC=C1Cl,-5.06
O=C1NC(=O)C2(CCCCCCC2)C(=O)N1,-2.98
[O-][N+](=O)c1ccc2NC(=O)Nc2c1,-3.2740875474
CCC(=O)c1cccc(Cl)c1,-1.8467055699
CCCCOC(=O)c1ccc(C(=O)OCCCC)c(c1)C(=O)OCCCC,-4.807173711
CCCCCCCCCCCCS,-7.573831768200001
COC1=CC=C(CC2NC(=O)N(C)C2=O)C=C1,-0.89
O=C1CCCCCN1C(=O)Nc2ccc(Cc3ccc(NC(=O)N4CCCCCC4=O)cc3)cc2,-7.763261261599999
NC1=CC=C2C(O)=CC=CC2=C1S(=O)(=O)O,-2.06
NC(CSSCC(N)C(=O)O)C(=O)O,-3.31
COC(C)(C)C,-0.3235268543
Clc1ccc2COC(=O)c2c1,-2.4817
COC(=O)[C@H]1[C@H](CC2CCC1N2C)OC(=O)c3ccccc3,-2.2267
CCc1ccccc1CC,-3.2759
CC(=C)C(=O)OCCN1CCNC1=O,0.7028481462999999
CC(COCC(C)OC(=O)C=C)OCC(C)OC(=O)C=C,-1.8755690909
FC(F)F,-1.2334
ClCC=C,-1.3562
OCCNC(=O)c1cc(O)ccc1O,-0.5436
C[P](F)(=O)OC1CCCCC1,-1.6875
CNC(=O)N(c1ccccc1)c2ccccc2,-2.9839461582
NC1=C(C=CC=C1)C(O)=O,-1.52
COC(=O)C1(CCCC1)[S](=O)(=O)c2ccc(Br)cc2,-4.0104
CCCCOC(=O)CO,-0.4583389122
CC(O)C#N,1.1482586908
CCCCC(CC)COC(=O)CC#N,-3.2864784846
c1cnc2c(c1)ccc3cccnc23,-1.826
N#CC1=C(C=CC=C1)C#N,-2.38
CCCCCCCCCC(C)O,-2.9418
ClC1=C(Cl)C(=C(OC2=C(Cl)C=CC=C2Cl)C=C1)Cl,-7.23
Oc1cccc(Br)c1,-0.8764
Cc1cc(N)n(n1)c2ccccc2,-0.9376
NC(=O)CC#N,0.1893
CC[C@H](C)[NH2+][C@H](C)CC,-1.769
CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC/C(C)=C/CO,-4.8617411072
O=S(=O)(O)C1=C2C=CC=NC2=C(O)C(I)=C1,-2.2
CCCCCC(=O)NCCNC(=O)CCCCC,-3.1079
OC[C@H]1O[C@@H](Oc2cc(O)cc(O)c2C(=O)CCc3ccc(O)cc3)[C@H](O)[C@@H](O)[C@@H]1O,-2.639897679
CCN(CC)N=O,0.0161
OC(=O)CCC[Se][Se]CCCC(O)=O,-2.2471
CC(C)(C)c1cc(Cc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)cc(c1O)C(C)(C)C,-8.6280505595
COC(=O)[C@@H]1CCCN1C(=O)COC(=O)c2ccccc2,-2.0841
CCOC[C@H](N)C(O)=O,0.524
OCCOCCO,0.9741986662
C[Si](C)(O)O[Si](C)(C)O,-0.1796
C1CCC=CC1,-2.7104664382
O1[Pb]O[Pb]2O[Pb]1O2,-4.0080532109
NCc1occc1,1.0127047417
COC(OC)OC,-1.0258013338
c1cc(C)cc2c1c3cc4cccc5CCc(c45)c3cc2,-7.92
